anio,mes,dia,hora(utc),altura(mm)
2016,5,23,22,660 
2016,5,23,23,698 
2016,5,24,0,722 
2016,5,24,1,733 
2016,5,24,2,730 
2016,5,24,3,710 
2016,5,24,4,671 
2016,5,24,5,619 
2016,5,24,6,557 
2016,5,24,7,474 
2016,5,24,8,358 
2016,5,24,9,216 
2016,5,24,10,75 
2016,5,24,11,-39 
2016,5,24,12,-110 
2016,5,24,13,-134 
2016,5,24,14,-113 
2016,5,24,15,-59 
2016,5,24,16,17 
2016,5,24,17,112 
2016,5,24,18,231 
2016,5,24,19,364 
2016,5,24,20,485 
2016,5,24,21,579 
2016,5,24,22,649 
2016,5,24,23,701 
2016,5,25,0,737 
2016,5,25,1,754 
2016,5,25,2,753 
2016,5,25,3,733 
2016,5,25,4,693 
2016,5,25,5,634 
2016,5,25,6,567 
2016,5,25,7,495 
2016,5,25,8,405 
2016,5,25,9,289 
2016,5,25,10,159 
2016,5,25,11,41 
2016,5,25,12,-48 
2016,5,25,13,-98 
2016,5,25,14,-106 
2016,5,25,15,-77 
2016,5,25,16,-21 
2016,5,25,17,54 
2016,5,25,18,150 
2016,5,25,19,272 
2016,5,25,20,404 
2016,5,25,21,521 
2016,5,25,22,613 
2016,5,25,23,683 
2016,5,26,0,733 
2016,5,26,1,760 
2016,5,26,2,764 
2016,5,26,3,749 
2016,5,26,4,712 
2016,5,26,5,651 
2016,5,26,6,577 
2016,5,26,7,502 
2016,5,26,8,429 
2016,5,26,9,343 
2016,5,26,10,240 
2016,5,26,11,133 
2016,5,26,12,40 
2016,5,26,13,-26 
2016,5,26,14,-59 
2016,5,26,15,-57 
2016,5,26,16,-25 
2016,5,26,17,28 
2016,5,26,18,101 
2016,5,26,19,197 
2016,5,26,20,318 
2016,5,26,21,445 
2016,5,26,22,558 
2016,5,26,23,646 
2016,5,27,0,709 
2016,5,27,1,747 
2016,5,27,2,760 
2016,5,27,3,750 
2016,5,27,4,718 
2016,5,27,5,662 
2016,5,27,6,587 
2016,5,27,7,505 
2016,5,27,8,434 
2016,5,27,9,369 
2016,5,27,10,299 
2016,5,27,11,220 
2016,5,27,12,139 
2016,5,27,13,70 
2016,5,27,14,21 
2016,5,27,15,-1 
2016,5,27,16,7 
2016,5,27,17,39 
2016,5,27,18,90 
2016,5,27,19,160 
2016,5,27,20,255 
2016,5,27,21,372 
2016,5,27,22,492 
2016,5,27,23,596 
2016,5,28,0,673 
2016,5,28,1,721 
2016,5,28,2,739 
2016,5,28,3,732 
2016,5,28,4,704 
2016,5,28,5,654 
2016,5,28,6,584 
2016,5,28,7,502 
2016,5,28,8,426 
2016,5,28,9,370 
2016,5,28,10,326 
2016,5,28,11,282 
2016,5,28,12,231 
2016,5,28,13,176 
2016,5,28,14,125 
2016,5,28,15,88 
2016,5,28,16,73 
2016,5,28,17,84 
2016,5,28,18,116 
2016,5,28,19,164 
2016,5,28,20,232 
2016,5,28,21,324 
2016,5,28,22,435 
2016,5,28,23,544 
2016,5,29,0,633 
2016,5,29,1,690 
2016,5,29,2,712 
2016,5,29,3,704 
2016,5,29,4,672 
2016,5,29,5,621 
2016,5,29,6,555 
2016,5,29,7,477 
2016,5,29,8,402 
2016,5,29,9,347 
2016,5,29,10,317 
2016,5,29,11,305 
2016,5,29,12,294 
2016,5,29,13,273 
2016,5,29,14,240 
2016,5,29,15,201 
2016,5,29,16,172 
2016,5,29,17,161 
2016,5,29,18,174 
2016,5,29,19,205 
2016,5,29,20,252 
2016,5,29,21,318 
2016,5,29,22,405 
2016,5,29,23,506 
2016,5,30,0,599 
2016,5,30,1,665 
2016,5,30,2,693 
2016,5,30,3,680 
2016,5,30,4,637 
2016,5,30,5,574 
2016,5,30,6,500 
2016,5,30,7,422 
2016,5,30,8,350 
2016,5,30,9,296 
2016,5,30,10,271 
2016,5,30,11,280 
2016,5,30,12,307 
2016,5,30,13,333 
2016,5,30,14,341 
2016,5,30,15,325 
2016,5,30,16,295 
2016,5,30,17,271 
2016,5,30,18,263 
2016,5,30,19,275 
2016,5,30,20,306 
2016,5,30,21,352 
2016,5,30,22,415 
2016,5,30,23,493 
2016,5,31,0,578 
2016,5,31,1,650 
2016,5,31,2,686 
2016,5,31,3,676 
2016,5,31,4,622 
2016,5,31,5,538 
2016,5,31,6,442 
2016,5,31,7,348 
2016,5,31,8,268 
2016,5,31,9,212 
2016,5,31,10,189 
2016,5,31,11,205 
2016,5,31,12,258 
2016,5,31,13,330 
2016,5,31,14,394 
2016,5,31,15,427 
2016,5,31,16,425 
2016,5,31,17,403 
2016,5,31,18,382 
2016,5,31,19,375 
2016,5,31,20,387 
2016,5,31,21,417 
2016,5,31,22,460 
2016,5,31,23,514 
2016,6,1,0,578 
2016,6,1,1,641 
2016,6,1,2,688 
2016,6,1,3,691 
2016,6,1,4,639 
2016,6,1,5,539 
2016,6,1,6,413 
2016,6,1,7,287 
2016,6,1,8,182 
2016,6,1,9,111 
2016,6,1,10,81 
2016,6,1,11,95 
2016,6,1,12,154 
2016,6,1,13,253 
2016,6,1,14,368 
2016,6,1,15,466 
2016,6,1,16,521 
2016,6,1,17,531 
2016,6,1,18,514 
2016,6,1,19,495 
2016,6,1,20,489 
2016,6,1,21,502 
2016,6,1,22,529 
2016,6,1,23,563 
2016,6,2,0,602 
2016,6,2,1,647 
2016,6,2,2,690 
2016,6,2,3,708 
2016,6,2,4,675 
2016,6,2,5,577 
2016,6,2,6,431 
2016,6,2,7,269 
2016,6,2,8,125 
2016,6,2,9,21 
2016,6,2,10,-33 
2016,6,2,11,-34 
2016,6,2,12,16 
2016,6,2,13,116 
2016,6,2,14,257 
2016,6,2,15,412 
2016,6,2,16,540 
2016,6,2,17,614 
2016,6,2,18,634 
2016,6,2,19,623 
2016,6,2,20,609 
2016,6,2,21,606 
2016,6,2,22,617 
2016,6,2,23,636 
2016,6,3,0,654 
2016,6,3,1,672 
2016,6,3,2,696 
2016,6,3,3,716 
2016,6,3,4,706 
2016,6,3,5,634 
2016,6,3,6,493 
2016,6,3,7,311 
2016,6,3,8,130 
2016,6,3,9,-18 
2016,6,3,10,-112 
2016,6,3,11,-145 
2016,6,3,12,-119 
2016,6,3,13,-38 
2016,6,3,14,96 
2016,6,3,15,272 
2016,6,3,16,457 
2016,6,3,17,608 
2016,6,3,18,694 
2016,6,3,19,721 
2016,6,3,20,719 
2016,6,3,21,711 
2016,6,3,22,711 
2016,6,3,23,718 
2016,6,4,0,723 
2016,6,4,1,720 
2016,6,4,2,715 
2016,6,4,3,718 
2016,6,4,4,716 
2016,6,4,5,677 
2016,6,4,6,569 
2016,6,4,7,397 
2016,6,4,8,198 
2016,6,4,9,14 
2016,6,4,10,-123 
2016,6,4,11,-199 
2016,6,4,12,-210 
2016,6,4,13,-163 
2016,6,4,14,-62 
2016,6,4,15,94 
2016,6,4,16,294 
2016,6,4,17,499 
2016,6,4,18,660 
2016,6,4,19,751 
2016,6,4,20,785 
2016,6,4,21,792 
2016,6,4,22,793 
2016,6,4,23,794 
2016,6,5,0,793 
2016,6,5,1,781 
2016,6,5,2,755 
2016,6,5,3,728 
2016,6,5,4,711 
2016,6,5,5,687 
2016,6,5,6,621 
2016,6,5,7,487 
2016,6,5,8,302 
2016,6,5,9,106 
2016,6,5,10,-62 
2016,6,5,11,-179 
2016,6,5,12,-233 
2016,6,5,13,-226 
2016,6,5,14,-167 
2016,6,5,15,-55 
2016,6,5,16,113 
2016,6,5,17,325 
2016,6,5,18,533 
2016,6,5,19,691 
2016,6,5,20,782 
2016,6,5,21,823 
2016,6,5,22,840 
2016,6,5,23,848 
2016,6,6,0,848 
2016,6,6,1,836 
2016,6,6,2,805 
2016,6,6,3,757 
2016,6,6,4,710 
2016,6,6,5,675 
2016,6,6,6,631 
2016,6,6,7,543 
2016,6,6,8,399 
2016,6,6,9,220 
2016,6,6,10,45 
2016,6,6,11,-95 
2016,6,6,12,-183 
2016,6,6,13,-215 
2016,6,6,14,-195 
2016,6,6,15,-132 
2016,6,6,16,-18 
2016,6,6,17,153 
2016,6,6,18,361 
2016,6,6,19,559 
2016,6,6,20,704 
2016,6,6,21,791 
2016,6,6,22,837 
2016,6,6,23,862 
2016,6,7,0,872 
2016,6,7,1,869 
2016,6,7,2,845 
2016,6,7,3,795 
2016,6,7,4,727 
2016,6,7,5,664 
2016,6,7,6,613 
2016,6,7,7,553 
2016,6,7,8,455 
2016,6,7,9,317 
2016,6,7,10,162 
2016,6,7,11,20 
2016,6,7,12,-85 
2016,6,7,13,-144 
2016,6,7,14,-155 
2016,6,7,15,-128 
2016,6,7,16,-65 
2016,6,7,17,46 
2016,6,7,18,210 
2016,6,7,19,402 
2016,6,7,20,578 
2016,6,7,21,706 
2016,6,7,22,786 
2016,6,7,23,832 
2016,6,8,0,857 
2016,6,8,1,866 
2016,6,8,2,856 
2016,6,8,3,820 
2016,6,8,4,753 
2016,6,8,5,670 
2016,6,8,6,595 
2016,6,8,7,533 
2016,6,8,8,465 
2016,6,8,9,371 
2016,6,8,10,254 
2016,6,8,11,132 
2016,6,8,12,29 
2016,6,8,13,-41 
2016,6,8,14,-71 
2016,6,8,15,-67 
2016,6,8,16,-36 
2016,6,8,17,25 
2016,6,8,18,130 
2016,6,8,19,280 
2016,6,8,20,448 
2016,6,8,21,595 
2016,6,8,22,703 
2016,6,8,23,771 
2016,6,9,0,809 
2016,6,9,1,828 
2016,6,9,2,831 
2016,6,9,3,813 
2016,6,9,4,763 
2016,6,9,5,682 
2016,6,9,6,589 
2016,6,9,7,510 
2016,6,9,8,446 
2016,6,9,9,382 
2016,6,9,10,305 
2016,6,9,11,218 
2016,6,9,12,133 
2016,6,9,13,67 
2016,6,9,14,29 
2016,6,9,15,21 
2016,6,9,16,37 
2016,6,9,17,71 
2016,6,9,18,130 
2016,6,9,19,226 
2016,6,9,20,357 
2016,6,9,21,496 
2016,6,9,22,615 
2016,6,9,23,699 
2016,6,10,0,748 
2016,6,10,1,771 
2016,6,10,2,778 
2016,6,10,3,772 
2016,6,10,4,741 
2016,6,10,5,678 
2016,6,10,6,587 
2016,6,10,7,494 
2016,6,10,8,420 
2016,6,10,9,365 
2016,6,10,10,318 
2016,6,10,11,267 
2016,6,10,12,213 
2016,6,10,13,162 
2016,6,10,14,127 
2016,6,10,15,115 
2016,6,10,16,125 
2016,6,10,17,149 
2016,6,10,18,184 
2016,6,10,19,240 
2016,6,10,20,326 
2016,6,10,21,436 
2016,6,10,22,547 
2016,6,10,23,636 
2016,6,11,0,692 
2016,6,11,1,717 
2016,6,11,2,720 
2016,6,11,3,711 
2016,6,11,4,690 
2016,6,11,5,644 
2016,6,11,6,569 
2016,6,11,7,478 
2016,6,11,8,395 
2016,6,11,9,338 
2016,6,11,10,303 
2016,6,11,11,282 
2016,6,11,12,262 
2016,6,11,13,238 
2016,6,11,14,216 
2016,6,11,15,205 
2016,6,11,16,212 
2016,6,11,17,232 
2016,6,11,18,259 
2016,6,11,19,294 
2016,6,11,20,347 
2016,6,11,21,423 
2016,6,11,22,512 
2016,6,11,23,595 
2016,6,12,0,654 
2016,6,12,1,680 
2016,6,12,2,676 
2016,6,12,3,656 
2016,6,12,4,628 
2016,6,12,5,588 
2016,6,12,6,526 
2016,6,12,7,447 
2016,6,12,8,366 
2016,6,12,9,305 
2016,6,12,10,274 
2016,6,12,11,269 
2016,6,12,12,279 
2016,6,12,13,288 
2016,6,12,14,290 
2016,6,12,15,289 
2016,6,12,16,295 
2016,6,12,17,312 
2016,6,12,18,335 
2016,6,12,19,362 
2016,6,12,20,397 
2016,6,12,21,446 
2016,6,12,22,511 
2016,6,12,23,581 
2016,6,13,0,636 
2016,6,13,1,664 
2016,6,13,2,658 
2016,6,13,3,625 
2016,6,13,4,580 
2016,6,13,5,529 
2016,6,13,6,469 
2016,6,13,7,397 
2016,6,13,8,324 
2016,6,13,9,265 
2016,6,13,10,234 
2016,6,13,11,237 
2016,6,13,12,266 
2016,6,13,13,305 
2016,6,13,14,339 
2016,6,13,15,359 
2016,6,13,16,373 
2016,6,13,17,390 
2016,6,13,18,409 
2016,6,13,19,432 
2016,6,13,20,457 
2016,6,13,21,490 
2016,6,13,22,535 
2016,6,13,23,588 
2016,6,14,0,636 
2016,6,14,1,664 
2016,6,14,2,660 
2016,6,14,3,623 
2016,6,14,4,561 
2016,6,14,5,489 
2016,6,14,6,415 
2016,6,14,7,341 
2016,6,14,8,270 
2016,6,14,9,214 
2016,6,14,10,185 
2016,6,14,11,190 
2016,6,14,12,229 
2016,6,14,13,290 
2016,6,14,14,354 
2016,6,14,15,406 
2016,6,14,16,440 
2016,6,14,17,463 
2016,6,14,18,482 
2016,6,14,19,500 
2016,6,14,20,518 
2016,6,14,21,541 
2016,6,14,22,573 
2016,6,14,23,611 
2016,6,15,0,649 
2016,6,15,1,675 
2016,6,15,2,676 
2016,6,15,3,641 
2016,6,15,4,572 
2016,6,15,5,481 
2016,6,15,6,384 
2016,6,15,7,293 
2016,6,15,8,215 
2016,6,15,9,157 
2016,6,15,10,127 
2016,6,15,11,133 
2016,6,15,12,174 
2016,6,15,13,247 
2016,6,15,14,335 
2016,6,15,15,419 
2016,6,15,16,482 
2016,6,15,17,523 
2016,6,15,18,548 
2016,6,15,19,566 
2016,6,15,20,580 
2016,6,15,21,596 
2016,6,15,22,617 
2016,6,15,23,643 
2016,6,16,0,671 
2016,6,16,1,693 
2016,6,16,2,696 
2016,6,16,3,669 
2016,6,16,4,604 
2016,6,16,5,503 
2016,6,16,6,384 
2016,6,16,7,269 
2016,6,16,8,172 
2016,6,16,9,102 
2016,6,16,10,67 
2016,6,16,11,69 
2016,6,16,12,110 
2016,6,16,13,185 
2016,6,16,14,287 
2016,6,16,15,396 
2016,6,16,16,492 
2016,6,16,17,561 
2016,6,16,18,602 
2016,6,16,19,626 
2016,6,16,20,639 
2016,6,16,21,650 
2016,6,16,22,664 
2016,6,16,23,681 
2016,6,17,0,699 
2016,6,17,1,714 
2016,6,17,2,718 
2016,6,17,3,699 
2016,6,17,4,644 
2016,6,17,5,545 
2016,6,17,6,413 
2016,6,17,7,274 
2016,6,17,8,152 
2016,6,17,9,62 
2016,6,17,10,12 
2016,6,17,11,5 
2016,6,17,12,40 
2016,6,17,13,113 
2016,6,17,14,218 
2016,6,17,15,343 
2016,6,17,16,467 
2016,6,17,17,568 
2016,6,17,18,635 
2016,6,17,19,672 
2016,6,17,20,692 
2016,6,17,21,703 
2016,6,17,22,711 
2016,6,17,23,721 
2016,6,18,0,730 
2016,6,18,1,737 
2016,6,18,2,738 
2016,6,18,3,726 
2016,6,18,4,683 
2016,6,18,5,597 
2016,6,18,6,465 
2016,6,18,7,310 
2016,6,18,8,162 
2016,6,18,9,45 
2016,6,18,10,-28 
2016,6,18,11,-52 
2016,6,18,12,-28 
2016,6,18,13,37 
2016,6,18,14,138 
2016,6,18,15,269 
2016,6,18,16,411 
2016,6,18,17,542 
2016,6,18,18,640 
2016,6,18,19,700 
2016,6,18,20,732 
2016,6,18,21,749 
2016,6,18,22,757 
2016,6,18,23,761 
2016,6,19,0,764 
2016,6,19,1,763 
2016,6,19,2,758 
2016,6,19,3,746 
2016,6,19,4,715 
2016,6,19,5,647 
2016,6,19,6,530 
2016,6,19,7,372 
2016,6,19,8,204 
2016,6,19,9,60 
2016,6,19,10,-41 
2016,6,19,11,-90 
2016,6,19,12,-86 
2016,6,19,13,-34 
2016,6,19,14,56 
2016,6,19,15,180 
2016,6,19,16,331 
2016,6,19,17,485 
2016,6,19,18,615 
2016,6,19,19,703 
2016,6,19,20,755 
2016,6,19,21,782 
2016,6,19,22,795 
2016,6,19,23,799 
2016,6,20,0,796 
2016,6,20,1,789 
2016,6,20,2,777 
2016,6,20,3,760 
2016,6,20,4,735 
2016,6,20,5,686 
2016,6,20,6,592 
2016,6,20,7,448 
2016,6,20,8,276 
2016,6,20,9,111 
2016,6,20,10,-18 
2016,6,20,11,-97 
2016,6,20,12,-120 
2016,6,20,13,-91 
2016,6,20,14,-18 
2016,6,20,15,92 
2016,6,20,16,235 
2016,6,20,17,400 
2016,6,20,18,557 
2016,6,20,19,678 
2016,6,20,20,754 
2016,6,20,21,798 
2016,6,20,22,822 
2016,6,20,23,830 
2016,6,21,0,826 
2016,6,21,1,814 
2016,6,21,2,796 
2016,6,21,3,771 
2016,6,21,4,742 
2016,6,21,5,705 
2016,6,21,6,638 
2016,6,21,7,523 
2016,6,21,8,365 
2016,6,21,9,194 
2016,6,21,10,44 
2016,6,21,11,-63 
2016,6,21,12,-117 
2016,6,21,13,-117 
2016,6,21,14,-68 
2016,6,21,15,20 
2016,6,21,16,143 
2016,6,21,17,299 
2016,6,21,18,470 
2016,6,21,19,620 
2016,6,21,20,727 
2016,6,21,21,793 
2016,6,21,22,831 
2016,6,21,23,848 
2016,6,22,0,847 
2016,6,22,1,834 
2016,6,22,2,812 
2016,6,22,3,782 
2016,6,22,4,744 
2016,6,22,5,705 
2016,6,22,6,656 
2016,6,22,7,576 
2016,6,22,8,450 
2016,6,22,9,294 
2016,6,22,10,138 
2016,6,22,11,12 
2016,6,22,12,-70 
2016,6,22,13,-101 
2016,6,22,14,-82 
2016,6,22,15,-20 
2016,6,22,16,75 
2016,6,22,17,206 
2016,6,22,18,368 
2016,6,22,19,534 
2016,6,22,20,670 
2016,6,22,21,763 
2016,6,22,22,819 
2016,6,22,23,849 
2016,6,23,0,856 
2016,6,23,1,845 
2016,6,23,2,822 
2016,6,23,3,789 
2016,6,23,4,746 
2016,6,23,5,696 
2016,6,23,6,649 
2016,6,23,7,593 
2016,6,23,8,508 
2016,6,23,9,386 
2016,6,23,10,246 
2016,6,23,11,116 
2016,6,23,12,17 
2016,6,23,13,-40 
2016,6,23,14,-50 
2016,6,23,15,-17 
2016,6,23,16,50 
2016,6,23,17,148 
2016,6,23,18,280 
2016,6,23,19,437 
2016,6,23,20,590 
2016,6,23,21,709 
2016,6,23,22,787 
2016,6,23,23,832 
2016,6,24,0,849 
2016,6,24,1,843 
2016,6,24,2,821 
2016,6,24,3,788 
2016,6,24,4,742 
2016,6,24,5,685 
2016,6,24,6,627 
2016,6,24,7,577 
2016,6,24,8,523 
2016,6,24,9,445 
2016,6,24,10,341 
2016,6,24,11,229 
2016,6,24,12,130 
2016,6,24,13,59 
2016,6,24,14,25 
2016,6,24,15,32 
2016,6,24,16,73 
2016,6,24,17,141 
2016,6,24,18,236 
2016,6,24,19,361 
2016,6,24,20,506 
2016,6,24,21,639 
2016,6,24,22,739 
2016,6,24,23,800 
2016,6,25,0,828 
2016,6,25,1,828 
2016,6,25,2,807 
2016,6,25,3,773 
2016,6,25,4,727 
2016,6,25,5,666 
2016,6,25,6,599 
2016,6,25,7,540 
2016,6,25,8,497 
2016,6,25,9,456 
2016,6,25,10,399 
2016,6,25,11,325 
2016,6,25,12,246 
2016,6,25,13,178 
2016,6,25,14,134 
2016,6,25,15,121 
2016,6,25,16,140 
2016,6,25,17,184 
2016,6,25,18,247 
2016,6,25,19,333 
2016,6,25,20,446 
2016,6,25,21,572 
2016,6,25,22,684 
2016,6,25,23,762 
2016,6,26,0,801 
2016,6,26,1,805 
2016,6,26,2,784 
2016,6,26,3,746 
2016,6,26,4,696 
2016,6,26,5,634 
2016,6,26,6,561 
2016,6,26,7,492 
2016,6,26,8,443 
2016,6,26,9,419 
2016,6,26,10,403 
2016,6,26,11,379 
2016,6,26,12,341 
2016,6,26,13,296 
2016,6,26,14,257 
2016,6,26,15,236 
2016,6,26,16,240 
2016,6,26,17,266 
2016,6,26,18,307 
2016,6,26,19,361 
2016,6,26,20,435 
2016,6,26,21,532 
2016,6,26,22,637 
2016,6,26,23,724 
2016,6,27,0,776 
2016,6,27,1,787 
2016,6,27,2,764 
2016,6,27,3,717 
2016,6,27,4,657 
2016,6,27,5,587 
2016,6,27,6,509 
2016,6,27,7,432 
2016,6,27,8,373 
2016,6,27,9,346 
2016,6,27,10,353 
2016,6,27,11,374 
2016,6,27,12,389 
2016,6,27,13,389 
2016,6,27,14,377 
2016,6,27,15,363 
2016,6,27,16,361 
2016,6,27,17,374 
2016,6,27,18,399 
2016,6,27,19,433 
2016,6,27,20,476 
2016,6,27,21,536 
2016,6,27,22,615 
2016,6,27,23,696 
2016,6,28,0,757 
2016,6,28,1,779 
2016,6,28,2,759 
2016,6,28,3,704 
2016,6,28,4,628 
2016,6,28,5,540 
2016,6,28,6,449 
2016,6,28,7,361 
2016,6,28,8,290 
2016,6,28,9,253 
2016,6,28,10,260 
2016,6,28,11,307 
2016,6,28,12,372 
2016,6,28,13,430 
2016,6,28,14,466 
2016,6,28,15,481 
2016,6,28,16,487 
2016,6,28,17,496 
2016,6,28,18,511 
2016,6,28,19,531 
2016,6,28,20,554 
2016,6,28,21,585 
2016,6,28,22,630 
2016,6,28,23,689 
2016,6,29,0,747 
2016,6,29,1,780 
2016,6,29,2,772 
2016,6,29,3,718 
2016,6,29,4,627 
2016,6,29,5,517 
2016,6,29,6,400 
2016,6,29,7,291 
2016,6,29,8,203 
2016,6,29,9,151 
2016,6,29,10,146 
2016,6,29,11,194 
2016,6,29,12,286 
2016,6,29,13,396 
2016,6,29,14,494 
2016,6,29,15,562 
2016,6,29,16,599 
2016,6,29,17,618 
2016,6,29,18,629 
2016,6,29,19,639 
2016,6,29,20,650 
2016,6,29,21,663 
2016,6,29,22,682 
2016,6,29,23,711 
2016,6,30,0,749 
2016,6,30,1,784 
2016,6,30,2,793 
2016,6,30,3,754 
2016,6,30,4,665 
2016,6,30,5,536 
2016,6,30,6,390 
2016,6,30,7,250 
2016,6,30,8,133 
2016,6,30,9,56 
2016,6,30,10,31 
2016,6,30,11,63 
2016,6,30,12,154 
2016,6,30,13,291 
2016,6,30,14,443 
2016,6,30,15,575 
2016,6,30,16,667 
2016,6,30,17,717 
2016,6,30,18,739 
2016,6,30,19,746 
2016,6,30,20,749 
2016,6,30,21,750 
2016,6,30,22,753 
2016,6,30,23,759 
2016,7,1,0,771 
2016,7,1,1,791 
2016,7,1,2,808 
2016,7,1,3,794 
2016,7,1,4,726 
2016,7,1,5,600 
2016,7,1,6,435 
2016,7,1,7,262 
2016,7,1,8,108 
2016,7,1,9,-4 
2016,7,1,10,-61 
2016,7,1,11,-56 
2016,7,1,12,12 
2016,7,1,13,142 
2016,7,1,14,317 
2016,7,1,15,504 
2016,7,1,16,661 
2016,7,1,17,766 
2016,7,1,18,818 
2016,7,1,19,836 
2016,7,1,20,837 
2016,7,1,21,831 
2016,7,1,22,826 
2016,7,1,23,819 
2016,7,2,0,811 
2016,7,2,1,809 
2016,7,2,2,816 
2016,7,2,3,818 
2016,7,2,4,782 
2016,7,2,5,684 
2016,7,2,6,524 
2016,7,2,7,332 
2016,7,2,8,144 
2016,7,2,9,-9 
2016,7,2,10,-106 
2016,7,2,11,-138 
2016,7,2,12,-104 
2016,7,2,13,-4 
2016,7,2,14,157 
2016,7,2,15,362 
2016,7,2,16,571 
2016,7,2,17,740 
2016,7,2,18,845 
2016,7,2,19,892 
2016,7,2,20,903 
2016,7,2,21,899 
2016,7,2,22,889 
2016,7,2,23,877 
2016,7,3,0,860 
2016,7,3,1,840 
2016,7,3,2,826 
2016,7,3,3,823 
2016,7,3,4,810 
2016,7,3,5,753 
2016,7,3,6,626 
2016,7,3,7,442 
2016,7,3,8,237 
2016,7,3,9,52 
2016,7,3,10,-86 
2016,7,3,11,-160 
2016,7,3,12,-166 
2016,7,3,13,-107 
2016,7,3,14,14 
2016,7,3,15,197 
2016,7,3,16,420 
2016,7,3,17,637 
2016,7,3,18,802 
2016,7,3,19,896 
2016,7,3,20,933 
2016,7,3,21,939 
2016,7,3,22,931 
2016,7,3,23,919 
2016,7,4,0,901 
2016,7,4,1,875 
2016,7,4,2,844 
2016,7,4,3,822 
2016,7,4,4,809 
2016,7,4,5,782 
2016,7,4,6,702 
2016,7,4,7,555 
2016,7,4,8,362 
2016,7,4,9,163 
2016,7,4,10,-4 
2016,7,4,11,-117 
2016,7,4,12,-163 
2016,7,4,13,-144 
2016,7,4,14,-68 
2016,7,4,15,67 
2016,7,4,16,261 
2016,7,4,17,487 
2016,7,4,18,695 
2016,7,4,19,841 
2016,7,4,20,917 
2016,7,4,21,944 
2016,7,4,22,946 
2016,7,4,23,936 
2016,7,5,0,922 
2016,7,5,1,900 
2016,7,5,2,865 
2016,7,5,3,825 
2016,7,5,4,795 
2016,7,5,5,773 
2016,7,5,6,729 
2016,7,5,7,632 
2016,7,5,8,477 
2016,7,5,9,293 
2016,7,5,10,117 
2016,7,5,11,-20 
2016,7,5,12,-100 
2016,7,5,13,-117 
2016,7,5,14,-79 
2016,7,5,15,7 
2016,7,5,16,149 
2016,7,5,17,343 
2016,7,5,18,557 
2016,7,5,19,739 
2016,7,5,20,857 
2016,7,5,21,913 
2016,7,5,22,930 
2016,7,5,23,928 
2016,7,6,0,918 
2016,7,6,1,902 
2016,7,6,2,875 
2016,7,6,3,832 
2016,7,6,4,784 
2016,7,6,5,746 
2016,7,6,6,713 
2016,7,6,7,656 
2016,7,6,8,551 
2016,7,6,9,404 
2016,7,6,10,245 
2016,7,6,11,104 
2016,7,6,12,4 
2016,7,6,13,-40 
2016,7,6,14,-32 
2016,7,6,15,20 
2016,7,6,16,112 
2016,7,6,17,253 
2016,7,6,18,435 
2016,7,6,19,621 
2016,7,6,20,768 
2016,7,6,21,855 
2016,7,6,22,892 
2016,7,6,23,898 
2016,7,7,0,891 
2016,7,7,1,879 
2016,7,7,2,861 
2016,7,7,3,829 
2016,7,7,4,777 
2016,7,7,5,721 
2016,7,7,6,676 
2016,7,7,7,634 
2016,7,7,8,571 
2016,7,7,9,473 
2016,7,7,10,349 
2016,7,7,11,224 
2016,7,7,12,123 
2016,7,7,13,64 
2016,7,7,14,53 
2016,7,7,15,82 
2016,7,7,16,142 
2016,7,7,17,234 
2016,7,7,18,366 
2016,7,7,19,525 
2016,7,7,20,675 
2016,7,7,21,784 
2016,7,7,22,841 
2016,7,7,23,858 
2016,7,8,0,851 
2016,7,8,1,838 
2016,7,8,2,823 
2016,7,8,3,802 
2016,7,8,4,761 
2016,7,8,5,700 
2016,7,8,6,639 
2016,7,8,7,592 
2016,7,8,8,549 
2016,7,8,9,492 
2016,7,8,10,413 
2016,7,8,11,321 
2016,7,8,12,236 
2016,7,8,13,175 
2016,7,8,14,152 
2016,7,8,15,168 
2016,7,8,16,211 
2016,7,8,17,274 
2016,7,8,18,361 
2016,7,8,19,477 
2016,7,8,20,606 
2016,7,8,21,717 
2016,7,8,22,789 
2016,7,8,23,818 
2016,7,9,0,813 
2016,7,9,1,793 
2016,7,9,2,773 
2016,7,9,3,754 
2016,7,9,4,724 
2016,7,9,5,672 
2016,7,9,6,605 
2016,7,9,7,546 
2016,7,9,8,504 
2016,7,9,9,471 
2016,7,9,10,432 
2016,7,9,11,382 
2016,7,9,12,326 
2016,7,9,13,278 
2016,7,9,14,254 
2016,7,9,15,261 
2016,7,9,16,295 
2016,7,9,17,343 
2016,7,9,18,402 
2016,7,9,19,478 
2016,7,9,20,574 
2016,7,9,21,671 
2016,7,9,22,747 
2016,7,9,23,786 
2016,7,10,0,786 
2016,7,10,1,760 
2016,7,10,2,727 
2016,7,10,3,699 
2016,7,10,4,671 
2016,7,10,5,628 
2016,7,10,6,566 
2016,7,10,7,501 
2016,7,10,8,453 
2016,7,10,9,426 
2016,7,10,10,414 
2016,7,10,11,403 
2016,7,10,12,385 
2016,7,10,13,363 
2016,7,10,14,348 
2016,7,10,15,353 
2016,7,10,16,380 
2016,7,10,17,420 
2016,7,10,18,465 
2016,7,10,19,515 
2016,7,10,20,579 
2016,7,10,21,653 
2016,7,10,22,721 
2016,7,10,23,765 
2016,7,11,0,773 
2016,7,11,1,747 
2016,7,11,2,702 
